ItemArmsCeilingShacklesSetSuspensionOverhead,,,SourceCharacter attaches the shackles on TargetCharacter to the floor.,,
ItemNeckShinySteelCollarSelect,,,Select ring configuration,,
ItemNeckShinySteelCollarNoRing,,,Without ring,,
ItemNeckShinySteelCollarRing,,,With ring,,
ItemNeckShinySteelCollarSetNoRing,,,SourceCharacter removes the ring from DestinationCharacter collar.,,
ItemNeckShinySteelCollarSetRing,,,SourceCharacter attaches a ring to DestinationCharacter collar.,,
ItemArmsCuffsNone,,,Detached,,
ItemArmsCuffsWrist,,,Bind wrists,,
ItemArmsCuffsElbow,,,Bind elbows,,
ItemArmsCuffsBoth,,,Bind both,,
ItemArmsCuffsHogtie,,,Hogtie,,
ItemArmsLeatherCuffsSetNone,,,SourceCharacter detaches the chain from DestinationCharacter leather cuffs.,,
ItemArmsLeatherCuffsSetWrist,,,SourceCharacter attaches the leather cuffs wrist chain behind DestinationCharacter back.,,
ItemArmsLeatherCuffsSetElbow,,,SourceCharacter attaches the leather cuffs elbow chain behind DestinationCharacter back.,,
ItemArmsLeatherCuffsSetBoth,,,SourceCharacter attaches the leather cuffs wrist and elbow chains behind DestinationCharacter back.,,
ItemArmsLeatherCuffsSetHogtie,,,SourceCharacter attaches the leather cuffs wrist and elbow chains behind DestinationCharacter back and connects the wrist and ankle cuffs.,,
ItemArmsSteelCuffsSetNone,,,SourceCharacter detaches DestinationCharacter steel cuffs.,,
ItemArmsSteelCuffsSetWrist,,,SourceCharacter attaches DestinationCharacter steel cuffs behind her back.,,
FuturisticCuffsRestrainNone,,,SourceCharacter detaches the chain from DestinationCharacter futuristic cuffs.,,
FuturisticCuffsRestrainWrist,,,SourceCharacter attaches the futuristic cuffs wrist chain behind DestinationCharacter back.,,
FuturisticCuffsRestrainElbow,,,SourceCharacter attaches the futuristic cuffs elbow chain behind DestinationCharacter back.,,
FuturisticCuffsRestrainBoth,,,SourceCharacter attaches the futuristic cuffs wrist and elbow chains behind DestinationCharacter back.,,
FuturisticLegCuffsRestrainNone,,,SourceCharacter detaches the chain from DestinationCharacter futuristic leg cuffs.,,
FuturisticLegCuffsRestrainClosed,,,SourceCharacter attaches the futuristic leg cuffs chain on DestinationCharacter legs.,,
FuturisticLegCuffsRestrainChained,,,SourceCharacter attaches the futuristic leg cuffs chain on DestinationCharacter legs.,,
FuturisticAnkleCuffsRestrainNone,,,SourceCharacter detaches the chain from DestinationCharacter futuristic ankle cuffs.,,
FuturisticAnkleCuffsRestrainClosed,,,SourceCharacter attaches the futuristic ankle cuffs chain on DestinationCharacter ankles.,,
FuturisticAnkleCuffsRestrainChained,,,SourceCharacter attaches the futuristic ankle cuffs chain on DestinationCharacter ankles.,,
ItemLegsLeatherLegCuffsNone,,,Detached,,
ItemLegsLeatherLegCuffsClosed,,,Chain Closed,,
ItemLegsLeatherLegCuffsChained,,,Chain Attached,,
ItemLegsLeatherLegCuffsSetNone,,,SourceCharacter detaches the chain from DestinationCharacter leather leg cuffs.,,
ItemLegsLeatherLegCuffsSetClosed,,,SourceCharacter attaches the leather leg cuffs chain on DestinationCharacter legs.,,
ItemLegsLeatherLegCuffsSetChained,,,SourceCharacter attaches the leather leg cuffs chain on DestinationCharacter legs.,,
ItemFeetSteelAnkleCuffsNone,,,Detached,,
ItemFeetSteelAnkleCuffsClosed,,,Attached,,
ItemFeetSteelAnkleCuffsChained,,,Chain Attached,,
ItemFeetSteelAnkleCuffsSetNone,,,SourceCharacter detaches DestinationCharacter AssetName.,,
ItemFeetSteelAnkleCuffsSetClosed,,,SourceCharacter attaches DestinationCharacter AssetName.,,
ItemFeetSteelAnkleCuffsSetChained,,,SourceCharacter attaches the chain on DestinationCharacter AssetName.,,
ItemFeetTentaclesSelect,,,Select tentacle position,,
ItemFeetTentaclesClosed,,,Legs Together,,
ItemFeetTentaclesSpread,,,Legs Spread,,
ItemFeetTentaclesSetClosed,,,SourceCharacter uses the tentacles to bind DestinationCharacter ankles together.,,
ItemFeetTentaclesSetSpread,,,SourceCharacter uses the tentacles to spread DestinationCharacter legs apart.,,
ItemFeetWoodenCuffsLegsOpen,,,Lightly Spread.,,
ItemFeetWoodenCuffsSpread,,,Widely Spread.,,
ItemFeetWoodenCuffsLegsClosed,,,Close together.,,
ItemFeetWoodenCuffsSetLegsOpen,,,SourceCharacter uses wooden cuffs to lock DestinationCharacter feet slightly spread.,,
ItemFeetWoodenCuffsSetSpread,,,SourceCharacter uses wooden cuffs to lock DestinationCharacter feet widely spread.,,
ItemFeetWoodenCuffsSetLegsClosed,,,SourceCharacter uses wooden cuffs to lock DestinationCharacter feet closely together.,,
ItemArmsTentaclesSelect,,,Select tentacle position,,
ItemArmsTentaclesBehindBack,,,Behind back,,
ItemArmsTentaclesOverTheHead,,,Over the head,,
ItemArmsTentaclesSetBehindBack,,,SourceCharacter uses the tentacles to bind DestinationCharacter arms behind her back.,,
ItemArmsTentaclesSetOverTheHead,,,SourceCharacter uses the tentacles to hold DestinationCharacter arms above her head.,,
ItemArmsOrnateCuffsSetNone,,,SourceCharacter detaches the chain from DestinationCharacter Ornate cuffs.,,
ItemArmsOrnateCuffsSetWrist,,,SourceCharacter attaches the Ornate cuffs wrist chain behind DestinationCharacter back.,,
ItemArmsOrnateCuffsSetElbow,,,SourceCharacter attaches the Ornate cuffs elbow chain behind DestinationCharacter back.,,
ItemArmsOrnateCuffsSetBoth,,,SourceCharacter attaches the Ornate cuffs wrist and elbow chains behind DestinationCharacter back.,,
ItemArmsOrnateCuffsSetHogtie,,,SourceCharacter attaches the Ornate cuffs wrist and elbow chains behind DestinationCharacter back and connects the wrist and ankle cuffs.,,
ItemLegsOrnateLegCuffsNone,,,Detached,,
ItemLegsOrnateLegCuffsClosed,,,Chain Closed,,
ItemLegsOrnateLegCuffsChained,,,Chain Attached,,
OrnateAnkleCuffsPoseNone,,,Detached,,
OrnateAnkleCuffsPoseClosed,,,Chain Closed,,
OrnateAnkleCuffsPoseChained,,,Chain Attached,,
ItemLegsOrnateLegCuffsSetNone,,,SourceCharacter detaches the chain from DestinationCharacter Ornate leg cuffs.,,
ItemLegsOrnateLegCuffsSetClosed,,,SourceCharacter attaches the Ornate leg cuffs chain on DestinationCharacter legs.,,
ItemLegsOrnateLegCuffsSetChained,,,SourceCharacter attaches the Ornate leg cuffs chain on DestinationCharacter legs.,,
OrnateAnkleCuffsRestrainNone,,,SourceCharacter detaches the chain from DestinationCharacter Ornate ankle cuffs.,,
OrnateAnkleCuffsRestrainClosed,,,SourceCharacter attaches the Ornate ankle cuffs chain on DestinationCharacter ankles.,,
OrnateAnkleCuffsRestrainChained,,,SourceCharacter attaches the Ornate ankle cuffs chain on DestinationCharacter ankles.,,
ItemArmsStraitJacketSelect,,,How tight do you want to strap the jacket?,,
ItemArmsStraitJacketLoose,,,Loose,,
ItemArmsStraitJacketNormal,,,Normal,,
ItemArmsStraitJacketSnug,,,Snug,,
ItemArmsStraitJacketTight,,,Tight,,
ItemArmsStraitJacketSetLoose,,,SourceCharacter loosens the straps on DestinationCharacter straitjacket.,,
ItemArmsStraitJacketSetNormal,,,SourceCharacter adjusts the straps normally on DestinationCharacter straitjacket.,,
ItemArmsStraitJacketSetSnug,,,SourceCharacter snugs the straps on DestinationCharacter straitjacket.,,
ItemArmsStraitJacketSetTight,,,SourceCharacter tightens the straps on DestinationCharacter straitjacket.,,
ItemArmsLeatherStraitJacketSetLoose,,,SourceCharacter loosens the straps on DestinationCharacter leather straitjacket.,,
ItemArmsLeatherStraitJacketSetNormal,,,SourceCharacter adjusts the straps normally on DestinationCharacter leather straitjacket.,,
ItemArmsLeatherStraitJacketSetSnug,,,SourceCharacter snugs the straps on DestinationCharacter leather straitjacket.,,
ItemArmsLeatherStraitJacketSetTight,,,SourceCharacter tightens the straps on DestinationCharacter leather straitjacket.,,
ItemArmsCollarCuffsSelect,,,How tight do you want the strap linking the cuffs?,,
ItemArmsCollarCuffsLoose,,,Loose,,
ItemArmsCollarCuffsNormal,,,Normal,,
ItemArmsCollarCuffsSnug,,,Snug,,
ItemArmsCollarCuffsTight,,,Tight,,
ItemArmsCollarCuffsSetLoose,,,SourceCharacter loosens the strap on DestinationCharacter collar cuffs.,,
ItemArmsCollarCuffsSetNormal,,,SourceCharacter adjusts the strap normally on DestinationCharacter collar cuffs.,,
ItemArmsCollarCuffsSetSnug,,,SourceCharacter snugs the strap on DestinationCharacter collar cuffs.,,
ItemArmsCollarCuffsSetTight,,,SourceCharacter tightens the strap on DestinationCharacter collar cuffs.,,
ItemDevicesInflatableBodyBagSelect,,,How much do you want to inflate the body bag?,,
ItemDevicesInflatableBodyBagLight,,,Light,,
ItemDevicesInflatableBodyBagInflated,,,Inflated,,
ItemDevicesInflatableBodyBagBloated,,,Bloated,,
ItemDevicesInflatableBodyBagMax,,,Max,,
ItemDevicesInflatableBodyBagSetLight,,,SourceCharacter adjusts DestinationCharacter inflatable body bag to be only lightly filled.,,
ItemDevicesInflatableBodyBagSetInflated,,,SourceCharacter adjusts DestinationCharacter inflatable body bag to be half filled.,,
ItemDevicesInflatableBodyBagSetBloated,,,SourceCharacter adjusts DestinationCharacter inflatable body bag to three quarters filled.,,
ItemDevicesInflatableBodyBagSetMax,,,SourceCharacter adjusts DestinationCharacter inflatable body bag to fill the maximum amount.,,
ItemDevicesFurBlanketWrapSelect,,,Select belt tightness?,,
ItemDevicesFurBlanketWrapLoose,,,Loose,,
ItemDevicesFurBlanketWrapTight,,,Tight,,
ItemDevicesFurBlanketWrapBelts,,,Tight with belts,,
ItemDevicesFurBlanketWrapSetLoose,,,SourceCharacter wraps TargetCharacterName comfortably in a fur blanket.,,
ItemDevicesFurBlanketWrapSetTight,,,SourceCharacter wraps TargetCharacterName tightly in a fur blanket.,,
ItemDevicesFurBlanketWrapSetBelts,,,SourceCharacter wraps TargetCharacterName tightly in a fur blanket with belts.,,
ItemDevicesNetSelect,,,Select Position,,
ItemDevicesNetKneel,,,Kneel,,
ItemDevicesNetAllFours,,,All Fours,,
ItemDevicesNetSuspended,,,Suspension,,
ItemDevicesNetSetKneel,,,SourceCharacter throws a net over TargetCharacterName .,,
ItemDevicesNetSetAllFours,,,SourceCharacter adds some weights to the net forcing TargetCharacterName down on all fours.,,
ItemDevicesNetSetSuspended,,,SourceCharacter suspends TargetCharacterName up in the air.,,
SturdyLeatherBeltsSelectTightness,,,How many leather belts do you want to apply?,,
SturdyLeatherBeltsPoseOne,,,One,,
SturdyLeatherBeltsPoseTwo,,,Two,,
SturdyLeatherBeltsPoseThree,,,Three,,
SturdyLeatherBeltsPoseFour,,,Four,,
SturdyLeatherBeltsRestrainOne,,,SourceCharacter restrains TargetCharacter with only one sturdy leather belt.,,
SturdyLeatherBeltsRestrainTwo,,,SourceCharacter restrains TargetCharacter with two sturdy leather belts.,,
SturdyLeatherBeltsRestrainThree,,,SourceCharacter restrains TargetCharacter with three sturdy leather belts.,,
SturdyLeatherBeltsRestrainFour,,,SourceCharacter restrains TargetCharacter with four sturdy leather belts.,,
BondageBenchStrapsSelectTightness,,,How many leather belts do you want to apply?,,
BondageBenchStrapsPoseNone,,,No straps,,
BondageBenchStrapsPoseLight,,,Light,,
BondageBenchStrapsPoseNormal,,,Normal,,
BondageBenchStrapsPoseHeavy,,,Heavy,,
BondageBenchStrapsPoseFull,,,Full,,
BondageBenchStrapsRestrainNone,,,SourceCharacter removes the leather belts from DestinationCharacter body.,,
BondageBenchStrapsRestrainLight,,,SourceCharacter loosely restrains TargetCharacter to the bondage bench with few leather belts.,,
BondageBenchStrapsRestrainNormal,,,SourceCharacter restrains TargetCharacter to the bondage bench with a handful of leather belts.,,
BondageBenchStrapsRestrainHeavy,,,SourceCharacter strictly restrains TargetCharacter to the bondage bench with a good amount of leather belts.,,
BondageBenchStrapsRestrainFull,,,SourceCharacter fully restrains TargetCharacter to the bondage bench with a large amount of leather belts.,,
DuctTapePoseHands,,,Hands,,
ItemArmsDuctTapeArms,,,Arms,,
ItemArmsDuctTapeBottom,,,Skirt,,
ItemArmsDuctTapeTop,,,Torso,,
ItemArmsDuctTapeFull,,,Mummy,,
ItemArmsDuctTapeComplete,,,Full Mummy,,
ItemArmsDuctTapeExposedComplete,,,Exposed Full Mummy,,
ItemArmsDuctTapePetTape,,,Pet Tape,,
DuctTapeRestrainHands,,,SourceCharacter wraps duct tape around DestinationCharacter hands.,,
ItemArmsDuctTapeSetArms,,,SourceCharacter removes some of the duct tape from DestinationCharacter torso.,,
ItemArmsDuctTapeSetBottom,,,SourceCharacter creates a duct tape skirt on TargetCharacter and traps her hands in it.,,
ItemArmsDuctTapeSetTop,,,SourceCharacter creates a duct tape top on TargetCharacter and traps her arms in it.,,
ItemArmsDuctTapeSetFull,,,SourceCharacter creates a duct tape mummy on TargetCharacter and traps her arms in it.,,
ItemArmsDuctTapeSetComplete,,,SourceCharacter creates a completed duct tape mummy on TargetCharacter and traps her entire upper body in it.,,
ItemArmsDuctTapeSetExposedComplete,,,SourceCharacter creates a completed duct tape mummy on TargetCharacter and cuts a hole so that her breasts are exposed.,,
ItemArmsDuctTapeSetPetTape,,,SourceCharacter folds DestinationCharacter arms and wraps duct tape around them.,,
ItemArmsWristShacklesInFront,,,In-front of body,,
ItemArmsWristShacklesBehind,,,Behind back,,
ItemArmsWristShacklesOverhead,,,Above head,,
ItemArmsWristShacklesSetInFront,,,SourceCharacter shackles DestinationCharacter wrist in-front of their body.,,
ItemArmsWristShacklesSetBehind,,,SourceCharacter shackles DestinationCharacter wrist behind their back.,,
ItemArmsWristShacklesSetOverhead,,,SourceCharacter shackles DestinationCharacter wrist above their head.,,
ItemArmsLeatherArmbinderSelect,,,Select strap type,,
ItemArmsLeatherArmbinderStrap,,,Ring Straps,,
ItemArmsLeatherArmbinderWrapStrap,,,Wrapping Straps,,
ItemArmsLeatherArmbinderNone,,,Strapless,,
ItemArmsLeatherArmbinderSetStrap,,,SourceCharacter puts an armbinder with ring straps on DestinationCharacter arms.,,
ItemArmsLeatherArmbinderSetWrapStrap,,,SourceCharacter puts an armbinder with wrapping straps on DestinationCharacter arms.,,
ItemArmsLeatherArmbinderSetNone,,,SourceCharacter puts a strapless armbinder on DestinationCharacter arms.,,
ItemArmsWoodenCuffsHandsFront,,,In Front.,,
ItemArmsWoodenCuffsHandsBack,,,Behind Back.,,
ItemArmsWoodenCuffsHandsHead,,,Yoke.,,
ItemArmsWoodenCuffsHogtied,,,Hogtied.,,
ItemArmsWoodenCuffsSetHandsFront,,,SourceCharacter uses wooden cuffs to lock DestinationCharacter hands in front.,,
ItemArmsWoodenCuffsSetHandsBack,,,SourceCharacter uses wooden cuffs to lock DestinationCharacter hands behind her back.,,
ItemArmsWoodenCuffsSetHandsHead,,,SourceCharacter uses wooden cuffs to lock DestinationCharacter hands next to her head.,,
ItemArmsWoodenCuffsSetHogtied,,,SourceCharacter uses wooden cuffs to lock DestinationCharacter in a rigid hogtie.,,
SelectGagType,,,Select the type of gag,,
ClothGagTypeSmall,,,Small,,
ClothGagTypeCleave,,,Cleave,,
ClothGagTypeKnotted,,,Knotted,,
ClothGagTypeOTM,,,OTM,,
ClothGagTypeOTN,,,OTN,,
ClothGagSetSmall,,,SourceCharacter ties the cloth into a small gag over DestinationCharacter mouth.,,
ClothGagSetCleave,,,SourceCharacter ties the cloth into a cleave gag over DestinationCharacter mouth.,,
ClothGagSetKnotted,,,SourceCharacter ties the cloth into a knot over DestinationCharacter mouth.,,
ClothGagSetOTM,,,SourceCharacter ties the cloth into a large gag over DestinationCharacter mouth.,,
ClothGagSetOTN,,,SourceCharacter ties the cloth into a large gag over DestinationCharacter mouth and nose.,,
ScarfGagTypeLoose,,,Loose,,
ScarfGagTypeOTN,,,OTN,,
ScarfGagSetLoose,,,SourceCharacter ties the scarf loosely over DestinationCharacter mouth.,,
ScarfGagSetOTN,,,SourceCharacter ties the scarf covering DestinationCharacter mouth and nose.,,
DuctTapeMouthTypeSmall,,,Single strip,,
DuctTapeMouthTypeCrossed,,,Crossed strips,,
DuctTapeMouthTypeFull,,,Full face,,
DuctTapeMouthTypeDouble,,,Double layer,,
DuctTapeMouthTypeCover,,,OTN,,
DuctTapeMouthSetSmall,,,SourceCharacter puts a piece of duct tape on DestinationCharacter mouth.,,
DuctTapeMouthSetCrossed,,,SourceCharacter crosses two pieces of duct tape on DestinationCharacter mouth.,,
DuctTapeMouthSetFull,,,SourceCharacter fully tapes DestinationCharacter mouth.,,
DuctTapeMouthSetDouble,,,SourceCharacter fully tapes DestinationCharacter mouth with double layers.,,
DuctTapeMouthSetCover,,,SourceCharacter wraps many layers on DestinationCharacter mouth.,,
BallGagMouthTypeNormal,,,Normal,,
BallGagMouthTypeShiny,,,Shiny,,
BallGagMouthTypeTight,,,Tight,,
PlugGagMouthTypePlug,,,Plugged,,
PlugGagMouthTypeOpen,,,Open,,
PlugGagMouthSetPlug,,,SourceCharacter plugs up DestinationCharacter mouth.,,
PlugGagMouthSetOpen,,,SourceCharacter pulls out DestinationCharacter plug from her gag.,,
OTNPlugGagMouthTypePlug,,,Plugged,,
OTNPlugGagMouthTypeOpen,,,Open,,
OTNPlugGagMouthSetPlug,,,SourceCharacter plugs up DestinationCharacter mouth.,,
OTNPlugGagMouthSetOpen,,,SourceCharacter pulls out DestinationCharacter plug from her gag.,,
ItemHeadInteractiveVisorSetTransparent,,,SourceCharacter configures DestinationCharacter visor to be transparent.,,
ItemHeadInteractiveVisorSetBlind,,,SourceCharacter configures DestinationCharacter visor to be fully opaque.,,
ItemHeadInteractiveVisorTypeTransparent,,,Transparent,,
ItemHeadInteractiveVisorTypeBlind,,,Blind,,
ItemHeadInteractiveVisorSetLightTint,,,SourceCharacter configures DestinationCharacter visor to fade slightly.,,
ItemHeadInteractiveVisorSetHeavyTint,,,SourceCharacter configures DestinationCharacter visor to be heavily tinted.,,
ItemHeadInteractiveVisorTypeLightTint,,,Light Tint,,
ItemHeadInteractiveVisorTypeHeavyTint,,,Heavy Tint,,
SelectVisorType,,,Select the type of visor,,
ItemHeadInteractiveVRHeadsetSetf2,,,SourceCharacter logs DestinationCharacter headset into the virtual world as her real self.,,
ItemHeadInteractiveVRHeadsetSetf3,,,SourceCharacter logs DestinationCharacter headset into the virtual world as a custom avatar.,,
ItemHeadInteractiveVRHeadsetSetf0,,,SourceCharacter configures DestinationCharacter headset to display the surroundings through a camera feed.,,
ItemHeadInteractiveVRHeadsetSetf1,,,SourceCharacter turns off DestinationCharacter headset.,,
ItemHeadInteractiveVRHeadsetSetg1,,,SourceCharacter boots up Kinky Dungeon on DestinationCharacter headset.,,
ItemHeadInteractiveVRHeadsetSetg0,,,SourceCharacter turns off DestinationCharacter game.,,
ItemHeadInteractiveVRHeadsetSetb0,,,SourceCharacter removes the background on DestinationCharacter headset.,,
ItemHeadInteractiveVRHeadsetSetb1,,,SourceCharacter sets the background on DestinationCharacter headset to a virtual realm.,,
ItemHeadInteractiveVRHeadsetSetb2,,,SourceCharacter sets the background on DestinationCharacter headset to a dark dungeon.,,
ItemHeadInteractiveVRHeadsetSetb3,,,SourceCharacter sets the background on DestinationCharacter headset to a high-tech environment.,,
ItemHeadInteractiveVRHeadsetSetb4,,,SourceCharacter sets the background on DestinationCharacter headset to an ancient fantasy location.,,
ItemHeadInteractiveVRHeadsetSetb5,,,SourceCharacter sets DestinationCharacter headset to induce a trance-like state...,,
ItemHeadInteractiveVRHeadsetSelectBackground,,,Choose Background:,,
ItemHeadInteractiveVRHeadsetSelectFunction,,,Choose Mode:,,
ItemHeadInteractiveVRHeadsetSelectGame,,,Choose Game:,,
ItemHeadInteractiveVRHeadsetSelectBase,,,Choose Settings:,,
ItemHeadInteractiveVRHeadsetModuleBackground,,,Background,,
ItemHeadInteractiveVRHeadsetModuleFunction,,,Mode,,
ItemHeadInteractiveVRHeadsetModuleGame,,,Game,,
ItemHeadInteractiveVRHeadsetOptionb0,,,None,,
ItemHeadInteractiveVRHeadsetOptionb1,,,Virtual World,,
ItemHeadInteractiveVRHeadsetOptionb2,,,Dungeon,,
ItemHeadInteractiveVRHeadsetOptionb3,,,High-Tech,,
ItemHeadInteractiveVRHeadsetOptionb4,,,Ancient Ruins,,
ItemHeadInteractiveVRHeadsetOptionb5,,,Trance,,
ItemHeadInteractiveVRHeadsetOptionf0,,,Passthrough,,
ItemHeadInteractiveVRHeadsetOptionf1,,,Off,,
ItemHeadInteractiveVRHeadsetOptionf2,,,VR,,
ItemHeadInteractiveVRHeadsetOptionf3,,,VR (Hide Restraints),,
ItemHeadInteractiveVRHeadsetOptiong0,,,None,,
ItemHeadInteractiveVRHeadsetOptiong1,,,Kinky Dungeon,,
CantChangeWhileLockedFuturistic,,,Access denied.,,
FuturisticItemLoginLoginAttempt,,,SourceCharacter tried to log in to the device on DestinationCharacter FocusAssetGroup but was locked out.,,
FuturisticItemLoginScreen,,,Item is locked. Only authorized users may alter settings.,,
FuturisticItemPassword,,,Enter Password:,,
FuturisticItemLogIn,,,Log in,,
FuturisticArmbinderSetNormal,,,SourceCharacter configures DestinationCharacter armbinder to standard tightness.,,
FuturisticArmbinderSetTight,,,SourceCharacter configures DestinationCharacter armbinder to enhanced tightness.,,
FuturisticArmbinderTypeNormal,,,Standard Mode,,
FuturisticArmbinderTypeTight,,,Strict Mode,,
SelectFuturisticArmbinderType,,,Select device tightness:,,
ItemMouthFuturisticMuzzleModuleNose,,,Mask,,
ItemMouthFuturisticMuzzleModuleHarness,,,Straps,,
ItemMouthFuturisticMuzzleModuleSymbol,,,Icon,,
ItemMouthFuturisticMuzzleSelectBase,,,Configure muzzle:,,
ItemMouthFuturisticMuzzleSelectNose,,,Configure mask:,,
ItemMouthFuturisticMuzzleSelectHarness,,,Configure straps:,,
ItemMouthFuturisticMuzzleSelectSymbol,,,Choose Decorative Icon:,,
ItemMouthFuturisticMuzzleOptionn0,,,Standard,,
ItemMouthFuturisticMuzzleOptionn1,,,Over the Nose,,
ItemMouthFuturisticMuzzleOptionh0,,,Muzzle,,
ItemMouthFuturisticMuzzleOptionh1,,,Harness Muzzle,,
ItemMouthFuturisticMuzzleOptions0,,,Blank,,
ItemMouthFuturisticMuzzleOptions1,,,Lock,,
ItemMouthFuturisticMuzzleOptions2,,,Mute,,
ItemMouthFuturisticMuzzleOptions3,,,X,,
ItemMouthFuturisticMuzzleSeth1,,,SourceCharacter adds straps to DestinationCharacter muzzle.,,
ItemMouthFuturisticMuzzleSeth0,,,SourceCharacter removes straps from DestinationCharacter muzzle.,,
ItemMouthFuturisticMuzzleSetn1,,,SourceCharacter adds a nose cover to DestinationCharacter muzzle.,,
ItemMouthFuturisticMuzzleSetn0,,,SourceCharacter removes the nose cover from DestinationCharacter muzzle.,,
ItemMouthFuturisticMuzzleSets0,,,SourceCharacter removes the icon from DestinationCharacter muzzle.,,
ItemMouthFuturisticMuzzleSets1,,,SourceCharacter chooses the icon on DestinationCharacter muzzle.,,
ItemMouthFuturisticMuzzleSets2,,,SourceCharacter chooses the icon on DestinationCharacter muzzle.,,
ItemMouthFuturisticMuzzleSets3,,,SourceCharacter chooses the icon on DestinationCharacter muzzle.,,
ItemMouth2FuturisticMuzzleModuleNose,,,Mask,,
ItemMouth2FuturisticMuzzleModuleHarness,,,Straps,,
ItemMouth2FuturisticMuzzleModuleSymbol,,,Icon,,
ItemMouth2FuturisticMuzzleSelectBase,,,Configure muzzle:,,
ItemMouth2FuturisticMuzzleSelectNose,,,Configure mask:,,
ItemMouth2FuturisticMuzzleSelectHarness,,,Configure straps:,,
ItemMouth2FuturisticMuzzleSelectSymbol,,,Choose Decorative Icon:,,
ItemMouth2FuturisticMuzzleOptionn0,,,Standard,,
ItemMouth2FuturisticMuzzleOptionn1,,,Over the Nose,,
ItemMouth2FuturisticMuzzleOptionh0,,,Muzzle,,
ItemMouth2FuturisticMuzzleOptionh1,,,Harness Muzzle,,
ItemMouth2FuturisticMuzzleOptions0,,,Blank,,
ItemMouth2FuturisticMuzzleOptions1,,,Lock,,
ItemMouth2FuturisticMuzzleOptions2,,,Mute,,
ItemMouth2FuturisticMuzzleOptions3,,,X,,
ItemMouth2FuturisticMuzzleSeth1,,,SourceCharacter adds straps to DestinationCharacter muzzle.,,
ItemMouth2FuturisticMuzzleSeth0,,,SourceCharacter removes straps from DestinationCharacter muzzle.,,
ItemMouth2FuturisticMuzzleSetn1,,,SourceCharacter adds a nose cover to DestinationCharacter muzzle.,,
ItemMouth2FuturisticMuzzleSetn0,,,SourceCharacter removes the nose cover from DestinationCharacter muzzle.,,
ItemMouth2FuturisticMuzzleSets0,,,SourceCharacter removes the icon from DestinationCharacter muzzle.,,
ItemMouth2FuturisticMuzzleSets1,,,SourceCharacter chooses the icon on DestinationCharacter muzzle.,,
ItemMouth2FuturisticMuzzleSets2,,,SourceCharacter chooses the icon on DestinationCharacter muzzle.,,
ItemMouth2FuturisticMuzzleSets3,,,SourceCharacter chooses the icon on DestinationCharacter muzzle.,,
ItemMouth3FuturisticMuzzleModuleNose,,,Mask,,
ItemMouth3FuturisticMuzzleModuleHarness,,,Straps,,
ItemMouth3FuturisticMuzzleModuleSymbol,,,Icon,,
ItemMouth3FuturisticMuzzleSelectBase,,,Configure muzzle:,,
ItemMouth3FuturisticMuzzleSelectNose,,,Configure mask:,,
ItemMouth3FuturisticMuzzleSelectHarness,,,Configure straps:,,
ItemMouth3FuturisticMuzzleSelectSymbol,,,Choose Decorative Icon:,,
ItemMouth3FuturisticMuzzleOptionn0,,,Standard,,
ItemMouth3FuturisticMuzzleOptionn1,,,Over the Nose,,
ItemMouth3FuturisticMuzzleOptionh0,,,Muzzle,,
ItemMouth3FuturisticMuzzleOptionh1,,,Harness Muzzle,,
ItemMouth3FuturisticMuzzleOptions0,,,Blank,,
ItemMouth3FuturisticMuzzleOptions1,,,Lock,,
ItemMouth3FuturisticMuzzleOptions2,,,Mute,,
ItemMouth3FuturisticMuzzleOptions3,,,X,,
ItemMouth3FuturisticMuzzleSeth1,,,SourceCharacter adds straps to DestinationCharacter muzzle.,,
ItemMouth3FuturisticMuzzleSeth0,,,SourceCharacter removes straps from DestinationCharacter muzzle.,,
ItemMouth3FuturisticMuzzleSetn1,,,SourceCharacter adds a nose cover to DestinationCharacter muzzle.,,
ItemMouth3FuturisticMuzzleSetn0,,,SourceCharacter removes the nose cover from DestinationCharacter muzzle.,,
ItemMouth3FuturisticMuzzleSets0,,,SourceCharacter removes the icon from DestinationCharacter muzzle.,,
ItemMouth3FuturisticMuzzleSets1,,,SourceCharacter chooses the icon on DestinationCharacter muzzle.,,
ItemMouth3FuturisticMuzzleSets2,,,SourceCharacter chooses the icon on DestinationCharacter muzzle.,,
ItemMouth3FuturisticMuzzleSets3,,,SourceCharacter chooses the icon on DestinationCharacter muzzle.,,
ItemDevicesFuturisticCrateModuleWindow,,,Door,,
ItemDevicesFuturisticCrateModuleLegCuffs,,,Leg Restraints,,
ItemDevicesFuturisticCrateModuleArmCuffs,,,Arm Restraints,,
ItemDevicesFuturisticCrateModuleDevice,,,Module,,
ItemDevicesFuturisticCrateModuleHarness,,,Harness,,
ItemDevicesFuturisticCrateModuleStructure,,,Structure,,
ItemDevicesFuturisticCrateSelectBase,,,Configure crate:,,
ItemDevicesFuturisticCrateSelectWindow,,,Configure door:,,
ItemDevicesFuturisticCrateSelectArmCuffs,,,Configure arm restraints:,,
ItemDevicesFuturisticCrateSelectLegCuffs,,,Configure leg restraints:,,
ItemDevicesFuturisticCrateSelectDevice,,,Configure modules:,,
ItemDevicesFuturisticCrateSelectStructure,,,Configure structure:,,
ItemDevicesFuturisticCrateSelectHarness,,,Configure harness:,,
ItemDevicesFuturisticCrateOptionw0,,,Open Door,,
ItemDevicesFuturisticCrateOptionw1,,,Glass Barrier,,
